Vendedor,Visitas,Total Visitas,Total Km,Total Horas
ECECB403,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,21.02226298866308,2.0
ECECB233,"[11897453, 11897516, 13119319, 14216551, 13210826, 13360576, 11897605, 12664903, 13021802, 13238415, 11897394, 11884608]",12,63.25879895248378,2.0
ECECB315,"[11906298, 11906472, 11909011, 11910838, 11915415, 11917085, 11919449, 11926048, 11926067, 12170711, 12183419, 12505211]",12,46.164853503184275,2.0
ECECB134,"[12712282, 13213391, 11874284, 11874380, 12548490, 12889104, 11874328, 11849203, 13436804]",9,10.747057752846136,1.5
ECECB191,"[13534102, 13214358, 12157648, 11898680, 11875654, 12213750, 13436853, 14145489, 11898686, 14059668, 11898678, 12204534]",12,25.394535001782184,2.0
ECECB434,"[11876002, 13712070, 11866529, 12042913, 12606656, 12813908, 13214461, 13242704, 13536976, 12902789, 13707434, 12634804]",12,25.762756151341897,2.0
ECECB394,"[11872386, 11924640, 13079657, 13702901, 11924546, 13238433, 13783833, 12845430, 11924540, 11871540, 11924512, 11993907]",12,66.28077047299665,2.0
ECECB601,"[14041374, 13240421, 11883606, 11926613, 11883542, 12968187]",6,9.124366891442135,0.9999999999999999
ECECBA07,"[12874741, 13241133, 12456335, 12549956, 12273041, 11810596, 13772282, 12891532, 11806987, 13698735, 13706254, 13887545]",12,49.85010776579808,2.0
ECECB507,"[11804079, 11807463, 11825202, 11828574, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11935307, 12129386]",12,43.14594544529138,2.0
ECECB034,"[11901737, 11903776, 11905960, 11911731, 11912490, 11922175, 12111352, 12286653, 14016780, 14215187, 11906131, 11909949]",12,61.71968882443922,2.0
ECECB021,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,44.45322420899784,2.0
ECECB434,"[11847503, 13214461, 13242704, 11924766, 12501473, 13711316, 11924696, 11924805, 11924785, 13943978, 11876000, 14046328]",12,67.68017204027055,2.0
ECECB045,"[12523788, 13243041, 13504928, 12028775, 11893986, 11896599, 14014953, 12797645, 11893999, 12890291, 12909825]",11,55.94558044814309,1.8333333333333335
ECECB424,"[11857836, 11858723, 12283179, 12439324, 13435701, 14134890, 11857064, 12131193, 13356738, 11855912, 11858521, 11860557]",12,29.02426852049338,2.0
ECECB413,"[12845466, 13359219, 14040216, 13923314, 12190417, 11883155, 12959283, 12961629, 13883745, 11882156]",10,5.021726181485786,1.6666666666666667
ECECB263,"[11847700, 11847701, 11847730, 11852701, 11873995, 13042918, 13873338, 11879157, 12462160, 12533218, 13436099, 13656038]",12,12.522923606796613,2.0
ECECB437,"[13437958, 14220447, 11858100, 12492296, 14136214, 12247659, 13079409, 14199123, 11857866, 11859487]",10,12.903199407611531,1.6666666666666667
ECECB421,"[13438478, 11858462, 11858461, 12198123, 13357037, 13990536, 12296936]",7,0.649415293479723,1.1666666666666665
ECECBA75,"[11874997, 13438758]",2,5.568789529132573,0.3333333333333333
ECECBA96,"[13711257, 12745848, 13438815, 13657089, 13708819, 11847554, 13503366, 13977202, 14157743, 13658270, 11874629, 12898138]",12,19.031970561086883,2.0
ECECBA09,"[11879433, 11878500, 11878605, 13442112, 13976350, 12639200, 11878457, 11878987, 12181344, 12282197, 13439321, 13504660]",12,54.23473659617602,2.0
ECECBA64,"[11870057, 11935275, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11894916, 11895403, 11896372, 12494455]",12,39.563761294208895,2.0
ECECB411,"[12099874, 12228414, 13501766, 11848651, 11848492, 11848268, 12898057, 14239842, 13712170, 13238611, 13657250, 11848138]",12,17.67038846648865,2.0
ECECB584,"[13502065, 12600864, 11805157, 12915839, 13150366, 11805241, 13150098]",7,26.875127225836163,1.1666666666666665
ECECB036,"[11870057, 11935275, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11894916, 11895403, 11895515, 11896372]",12,44.024181689372526,2.0
ECECBA37,"[11880314, 12874738, 11880252, 12495148, 13503309, 11864532, 12716597, 11872182, 11880125, 11873253, 11875623, 11880232]",12,40.92207428183613,2.0
ECECB143,"[11859095, 11863111, 12220215, 12500199, 13436170, 13989087, 11862443, 11877654, 12169305, 12582902, 12987032, 13520315]",12,47.23720551569814,2.0
ECECB408,"[13536339, 13947811, 11930575, 11931685]",4,14.05068019071098,0.6666666666666666
ECECB556,"[11845165, 11845408, 11846412, 13439116, 13786801, 14186118, 11845909, 11846442, 13150135, 13536853, 11845014, 13356863]",12,22.077188580021772,2.0
ECECB618,"[11888695, 13536954, 13713656, 11835428, 11888657, 11888724, 11888694, 11833606]",8,6.129199598972868,1.3333333333333333
ECECB549,"[11813984, 11814131, 11816369, 11818308, 11821769, 11824067, 11824085, 12302431, 13217129, 13854991, 14080078, 14235391]",12,47.507144322080656,2.0
ECECB201,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307]",12,40.34012814917928,2.0
ECECB263,"[11847700, 11847701, 11847730, 11852701, 11873995, 12891686, 13042918, 13873338, 11879157, 12462160, 12533218, 12733701]",12,26.159682603703477,2.0
ECECB255,"[11815059, 11835452, 11836427, 11837932, 11841462, 12553038, 12781576, 13022223, 13772383, 11805899, 11832246, 11834468]",12,63.50286400487483,2.0
ECECB282,"[13711257, 12745848, 13438815, 13657089, 13708819, 11847554, 13503366, 13977202, 14157743, 13658270, 11874629, 12898138]",12,26.98917321176696,2.0
ECECB582,"[14031455, 13659960, 12918788, 11830355, 14081410, 13696825, 11830198, 11830267]",8,21.566132699149176,1.3333333333333333
ECECB251,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11841462]",12,56.76227484596771,2.0
ECECB182,"[11929414, 11931117, 11933045, 12627367, 11862736, 13663816, 12835674, 12850972, 13990799, 11932004, 12170880, 12531581]",12,23.292327413315203,2.0
ECECB133,"[11882611, 13939971, 12980915, 13663875, 11808007, 11897609, 12899653, 14030024, 11808093, 11808256, 11808561, 12859376]",12,54.40085273654661,2.0
ECECB413,"[11856992, 12873363, 13060036, 13504793, 11881978, 13664319, 11881728, 11881797, 12548022, 13239409, 14231675, 12129394]",12,26.204632479628476,2.0
ECECB065,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,37.58759915601158,2.0
ECECBA02,"[11892429, 11892405, 11940957, 13697295, 11892326, 12505666, 11892345, 11892518, 13707156, 11892628, 13695508, 11892667]",12,24.241839068538646,2.0
ECECB291,"[11854265, 11857436, 13241680, 11856045, 11856679, 12665907, 12727894, 13705360, 11857289, 12455399, 13357804, 11853728]",12,25.31507555005735,2.0
ECECB586,"[11900487, 12690499, 13705595, 11900370, 11898680, 11875654, 12279530, 13436853, 14145489, 11900437, 11900485, 14059668]",12,59.71242457433346,2.0
ECECB276,"[11803517, 13706163, 11803364, 11803383, 11803455, 11810007, 12859846, 12967106, 14224029, 12801076, 11803592, 11803443]",12,24.512926762711896,2.0
ECECB238,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11841462]",12,50.083667805574585,2.0
ECECB604,"[11945169, 13659641, 12535347, 13707328, 14127217, 14148203, 11812081, 13238158, 13714139, 11811909, 12482829, 12970277]",12,29.181273614886567,2.0
ECECB567,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12235532, 12672904, 13708435]",12,29.977389329723216,2.0
ECECBA96,"[13711257, 12745848, 13438815, 13657089, 13708819, 11847554, 13503366, 13977202, 14157743, 13658270, 11874629, 12898138]",12,19.501367838331095,2.0
ECECB330,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 13488595, 14041557, 11884961, 11903582, 11935321, 12157862]",12,42.12676332755558,2.0
ECECB618,"[11888695, 13536954, 13713656, 11835428, 11888657, 11888724, 11888694, 11833606]",8,4.47825834474889,1.3333333333333333
ECECB004,"[11902188, 12781519, 13659138, 14126395, 14164867, 13714740, 13883507, 13974526, 14024892, 11885394, 11916370, 12443626]",12,40.871544839375545,2.0
ECECB577,"[11885755, 11887179, 12880821, 13773197, 11886098, 14011938, 11886299, 12554942, 11886699, 14218091, 11886499, 13939347]",12,34.33457174466618,2.0
ECECB587,"[11871160, 11872386, 13079657, 11871531, 12156627, 13238433, 13783833, 11870367, 12227463, 13884301, 11933265, 12629043]",12,38.6949181958724,2.0
ECECB032,"[11901737, 11903776, 11911731, 11912490, 12111352, 12286653, 14016780, 14215187, 11906131, 11909774, 11909949, 11910754]",12,59.92031114548542,2.0
ECECB579,"[12665748, 12873154, 13021805, 13503167, 11872354, 11872913, 11873582, 11875831, 12292213, 12553032, 13839814, 12983884]",12,19.82830760937019,2.0
ECECB542,"[11902188, 11903776, 11905818, 11905960, 11910838, 11911731, 11912490, 11917085, 11922175, 12183419, 12286653, 12682237]",12,52.392650045444064,2.0
ECECB555,"[13879135, 11830985]",2,0.5210736903971983,0.3333333333333333
ECECB002,"[11902188, 12781519, 13659138, 14016780, 14126395, 14164867, 11902082, 11903240, 13714740, 13883507, 14024892, 11885394]",12,42.343060874072805,2.0
ECECBA41,"[11845581, 11846548, 13885937, 13932548, 14017315, 12494417, 11845216, 12132989, 13042648, 14190048, 11845247]",11,44.88014157695214,1.8333333333333335
ECECB434,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,36.59176549299354,2.0
ECECB067,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,38.91927525897692,2.0
ECECBA41,"[11845581, 11846548, 13885937, 13932548, 14017315, 12494417, 11845216, 12132989, 13042648, 14190048, 11845247]",11,25.22844713534206,1.8333333333333335
ECECB135,"[11859095, 11863034, 11863111, 12220215, 12500199, 13436170, 13989087, 11862443, 11877654, 12169305, 12582902, 12987032]",12,32.60095412294212,2.0
ECECB079,"[11838501, 13946464, 11841170, 11961027, 13936634, 11842466, 12040156, 12890401, 11842505, 13990141, 11839893, 11840771]",12,36.267113863970835,2.0
ECECB030,"[11902188, 11903776, 11905818, 11905960, 11910838, 11911731, 11912490, 11917085, 11922175, 12183419, 12286653, 12682237]",12,51.76304163722364,2.0
ECECB331,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 13488595, 14041557, 11884961, 11903582, 11925272, 11935321]",12,40.19775517410692,2.0
ECECB272,"[11894842, 13956846, 12739277, 11810381, 11830675]",5,28.629417113288817,0.8333333333333333
ECECB094,"[11879395, 12968610, 13653037, 14206128, 12140159, 12534757, 13969052, 11879457, 12202937, 12680263, 12793480, 11873918]",12,31.990717706765878,2.0
ECECB278,"[11870057, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11895403, 11895515, 11896372, 12494455, 12652363]",12,42.516962229911016,2.0
ECECB018,"[12781519, 13659138, 14164867, 13714740, 13974526, 11916370, 11927281, 13511724, 14189858, 12857242, 11912353, 11917888]",12,54.80752843440703,2.0
ECECBA09,"[11878605, 13442112, 13976350, 12639200, 13439321, 13504660, 11878857]",7,14.604187629526859,1.1666666666666665
ECECB511,"[11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11841462, 11935307, 12129386, 12446959]",12,63.42039484775454,2.0
ECECB586,"[12588414, 11805073, 11900487, 13042124, 13993553, 12299834, 14147873, 11805126, 11900485, 12446962, 14087115, 13501887]",12,37.51734886802046,2.0
ECECB591,"[12468293, 13439503, 12885443, 14010159, 12441410, 12856319, 13658154]",7,2.405102817574436,1.1666666666666665
ECECBA41,"[11845581, 11846548, 13885937, 13932548, 14017315, 12494417, 11845216, 12132989, 13042648, 14190048, 11845247]",11,44.376721443072455,1.8333333333333335
ECECBA60,"[11888520, 11888555, 13357851, 11888459, 14022455, 11888627, 13238203, 12727390, 11888818, 11888303, 12552753, 12640354]",12,15.162922393924392,2.0
ECECBA57,"[11881768, 12206595, 12962107, 14023683, 14196418, 13661133, 14203292, 12986948, 11882409, 13657731, 13970391, 14149911]",12,35.47302343791967,2.0
ECECB043,"[11902188, 12781519, 14016780, 14126395, 14164867, 11902082, 11925522, 13714740, 13883507, 14024892, 11885394, 11916370]",12,55.81479114747239,2.0
ECECB413,"[12845466, 13359219, 14040216, 13923314, 12190417, 11883155, 12959283, 12961629, 13883745, 11882156]",10,3.39558492900869,1.6666666666666667
ECECB320,"[11870057, 11935275, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11894916, 11895403, 11895515, 11896372]",12,44.69996008853729,2.0
ECECB555,"[11896995, 12805595, 11897349, 14056252, 14229643, 11897178, 12130831, 13700577, 11897079, 11897225, 12842660, 11897047]",12,13.811807191312237,2.0
ECECBA86,"[14080934, 11849495, 13501831, 11851995, 12656266]",5,17.627915979038992,0.8333333333333333
ECECB259,"[14086670, 12956127, 12892651]",3,0.12673846800598693,0.5
ECECBA48,"[12897168, 12986080, 11890533, 12286966, 12609952, 14087793, 12677827, 12200906, 12665344, 12189367, 12613616, 12650060]",12,38.20967300600068,2.0
ECECB533,"[11901536, 12561755, 12909404, 12983425, 13079795, 14059525, 14090740, 11884961, 11903352, 11918426, 11925272, 12157862]",12,62.901045161178985,2.0
ECECBA09,"[14096197, 11878232, 11879255, 11879002, 12249838, 11878709, 11878720, 13108680, 11878370, 11879862, 11878353, 12958330]",12,6.431837802984248,2.0
ECECB263,"[11847700, 11847701, 11847730, 11852701, 11873995, 12616644, 12891686, 13042918, 13873338, 11847799, 11879157, 12462160]",12,48.868098366599966,2.0
ECECB061,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,27.694719815290966,2.0
ECECB008,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,44.1280733830522,2.0
ECECB048,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,50.5881161503891,2.0
ECECBA50,"[11945169, 13659641, 12535347, 13707328, 14127217, 14148203, 13238158, 13714139, 11811909, 12482829, 12970277, 12166703]",12,57.26011473917792,2.0
ECECB404,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,20.40359448277044,2.0
ECECBA13,"[14152304, 12986093]",2,0.11500680402325132,0.3333333333333333
ECECBA95,"[12622882, 11852241, 14154559, 12577012, 11852056, 11875411]",6,11.09702258766159,0.9999999999999999
ECECB332,"[11901413, 11901536, 11906472, 11915415, 11919449, 11925562, 11926048, 12169421, 12259374, 12505211, 12561755, 12909404]",12,76.61754733269888,2.0
ECECB106,"[11859095, 11863111, 12220215, 12500199, 13436170, 13989087, 11862443, 11877654, 12169305, 12582902, 12987032, 13520315]",12,46.222627229249625,2.0
ECECB027,"[11849522, 12435982, 13357911, 14010735, 14166948, 11914928, 13357089, 11902855, 12151612, 11911960, 12289323, 11849421]",12,54.83345684911647,2.0
ECECB618,"[11821935, 14171036, 11821719, 12673544, 11823047, 13211972, 13713783, 14009587, 13079646, 11821304]",10,21.986027267848055,1.6666666666666667
ECECB460,"[11900035, 14191213, 11805111, 12654801, 12968787, 11900034, 13710061, 14116849, 11900033]",9,34.35763535839176,1.5
ECECBA01,"[11846783, 11867167, 12627511, 11846752, 14191308, 11846756, 12979362, 12283499, 12496929, 12983692, 11867239, 13713036]",12,45.112832010542974,2.0
ECECB395,"[13866868, 11866231, 14195246, 12408505, 12962187, 11866071, 12036061, 14074136, 13107616, 11883219, 12770458, 13503139]",12,28.986224874953248,2.0
ECECB071,"[14198568, 12672025, 11880992, 12616268, 12027769, 13360550, 14156222, 11927750]",8,25.262849079956133,1.3333333333333333
ECECB331,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 13488595, 14041557, 11884961, 11903582, 11925272, 11935321]",12,40.89201034303186,2.0
ECECBA01,"[12859853, 12897015, 12916018, 14211970, 13656643, 11887823, 12441592, 11887756, 12546385, 11887630, 13699013, 11887665]",12,12.66341588043414,2.0
ECECB437,"[13437958, 14220447, 11858100, 12492296, 14136214, 12247659, 13079409, 14199123, 11857866, 11859487]",10,13.725175816019874,1.6666666666666667
ECECBA53,"[12557017, 13241066, 14224032, 12986340, 12781341, 12976321, 11872832, 12683529]",8,15.58151037743282,1.3333333333333333
ECECB555,"[11896995, 12805595, 11897349, 14056252, 14229643, 11897178, 12130831, 13700577, 11897079, 11897225, 12842660, 11897047]",12,13.614841800655642,2.0
ECECB189,"[11931184, 12857464, 13150352, 14169601, 14228817, 11963367, 12235532, 12672904, 13708435, 14229862, 11921522, 11921523]",12,55.851510281241715,2.0
ECECB026,"[12142854, 11806976, 11807033, 11806665, 13872146, 14203294, 11806926, 14097952]",8,10.138561808637565,1.3333333333333333
ECECBA87,"[11882611, 11882690, 13939971, 12980915, 13663875, 11808007, 12899653, 14030024, 12918512, 14153300, 11808550, 11882780]",12,43.92521730395828,2.0
ECECB558,"[11811151, 12392773, 11811305, 11811224, 11811297, 12649288, 11810994, 12604026, 12743011, 11810952, 11988803, 11810985]",12,11.436199199630309,2.0
ECECB558,"[11811151, 12392773, 11811305, 11811224, 11811297, 12649288, 11810994, 12604026, 12743011, 11810952, 11988803, 11810985]",12,39.804987425317215,2.0
ECECBA50,"[11811940, 11811870, 11813625, 12135678, 13876828]",5,1.2450405536097482,0.8333333333333333
ECECBA67,"[11822040, 13437238, 11812389, 12431628, 12596070, 13713701, 11833396, 12838190, 13079435, 11814893, 11833657, 12463626]",12,10.296632656626336,2.0
ECECBA38,"[11807524, 11814564, 13708386, 11814451, 13534326, 13708407, 13213780, 11884719, 12541699, 11814435, 12548911]",11,7.932382632683668,1.8333333333333335
ECECB549,"[11813984, 11814131, 11816369, 11818308, 11821769, 11824067, 11824085, 12302431, 13217129, 13854991, 14080078, 14235391]",12,37.24791786752602,2.0
ECECB471,"[11804079, 11807463, 11820499, 11825202, 11828574, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11935307]",12,51.064259570198715,2.0
ECECB201,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307]",12,40.72086331183254,2.0
ECECBA60,"[11833588, 11833578, 11833435, 11834787, 14222277, 14080091, 11833448, 11833437]",8,17.02797985980599,1.3333333333333333
ECECB618,"[11888695, 13536954, 13713656, 11835428, 11888657, 11888724, 11888694, 11833606]",8,4.849777346501307,1.3333333333333333
ECECB309,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307]",12,50.902673853794305,2.0
ECECB204,"[11804079, 11813391, 11817336, 11820499, 11823242, 11823476, 11824218, 11833954, 11835133, 11838096, 12297971, 12457374]",12,53.614358228823235,2.0
ECECB207,"[11823476, 11827057, 12297971, 13937079, 14027569, 11935278, 12910714, 11837924, 13501924, 11935315, 12189786, 12174005]",12,59.743699606305476,2.0
ECECB214,"[11838501, 13946464, 11841170, 11961027, 13936634, 11842466, 12040156, 12890401, 13990141, 11839893, 11840771, 11839272]",12,59.10971352150645,2.0
ECECB556,"[11845165, 11845408, 11846412, 13439116, 13786801, 14186118, 11845909, 11846442, 13150135, 13536853, 11845014, 13356863]",12,21.758372253681955,2.0
ECECBA02,"[11846783, 11867167, 12627511, 11846752, 14191308, 11846756, 12979362, 12283499, 13504903, 12496929, 12983692, 14153300]",12,45.99885248446364,2.0
ECECB562,"[11848218, 11848341, 11853199, 11886402, 11853203, 12576710, 13025535, 11848533, 12613729, 11848370]",10,63.520199553508554,1.6666666666666667
ECECB128,"[12099874, 12228414, 13501766, 11848651, 11848492, 11848268, 12898057, 14239842, 13712170, 13238611, 13657250, 11848138]",12,17.80015509879986,2.0
ECECB562,"[11848188, 14081391, 11848714, 11848410, 14132623, 11849247, 11848199, 11848167, 11848320, 11848441, 11848690]",11,47.248729672999175,1.8333333333333335
ECECBA77,"[12137594, 11848877, 13437280, 11848114, 11848688, 11848988, 12716549, 13436804]",8,24.594105668334258,1.3333333333333333
ECECB598,"[11849250, 13930795, 12500204, 12980249, 12595571, 11868402]",6,6.835801562883771,0.9999999999999999
ECECBA86,"[11848188, 14081391, 14080934, 11849495, 11848410, 11849269, 11851995, 12656266]",8,38.167080867936534,1.3333333333333333
ECECBA14,"[11849644, 11850367, 12872778, 14080085, 11849540, 13442154, 13714750, 13060688, 13535931, 11849604, 11850035, 12182015]",12,17.15420482716233,2.0
ECECB040,"[11852216, 11852396, 11852198, 11853024, 12968681, 11852845, 14097987, 11852428, 12609191, 11933331, 14181518]",11,32.245291678380994,1.8333333333333335
ECECB571,"[11852216, 11852396, 11852198, 11853024, 12968681, 11852845, 14097987, 12453354, 11852428, 12609191, 11933331, 14181518]",12,40.41672463116609,2.0
ECECB412,"[12890285, 14223795, 11853317, 12781035, 11853444, 12310322, 11853623, 11877598, 12674323, 13357557, 13711282, 11853299]",12,48.86712177932118,2.0
ECECBA90,"[12175212, 11856231, 11875233, 13657762]",4,12.640438769906565,0.6666666666666666
ECECB287,"[11854265, 11857436, 13241680, 11856045, 11856679, 12665907, 12727894, 13705360, 11857289, 12455399, 13357804, 11853728]",12,24.826236289698016,2.0
ECECB421,"[13438478, 11858462, 11858461, 12198123, 13357037, 13990536, 12296936]",7,0.46644878372886345,1.1666666666666665
ECECB143,"[11859095, 11863111, 13520315, 14165714, 11861721, 12399144]",6,33.68583729621144,0.9999999999999999
ECECB260,"[11863187, 11862936, 11863316, 11862829, 12679528, 13503233, 12170729, 11863215, 12141555, 11863437, 12435974, 12537579]",12,34.30048792071859,2.0
ECECB127,"[11866878, 13043004, 11881617, 11867104, 11878898, 12667217, 12626742, 11866827, 12749164, 11879511, 13713189, 11867153]",12,21.16601833122669,2.0
ECECB066,"[14028008, 14050659, 11924758, 12495807, 11868288, 11924691, 12235478, 13926795, 14019859, 11924670, 12787282, 13710611]",12,17.89354982207839,2.0
ECECB449,"[11810153, 12637252, 11869047, 11811642, 12739219, 12910450, 12604512, 11828648, 14137906, 14177703, 13149941, 13435468]",12,31.855323446734552,2.0
ECECB434,"[11869414, 11868168, 13695898, 14115023, 11868661, 11868177, 12081771, 12745821]",8,14.002517064208725,1.3333333333333333
ECECB597,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,22.488829513574473,2.0
ECECB587,"[11871160, 11872386, 13079657, 11871531, 12156627, 13783833, 11870367, 12227463, 13884301, 11933265, 12629043, 12891401]",12,28.00982723114233,2.0
ECECB583,"[13932637, 11870574, 11871538, 11870520, 12145825, 11871255, 13969896, 11803795, 12559525, 11870801, 11871155, 11871188]",12,29.757991848256047,2.0
ECECB007,"[12188702, 12891234, 11870727, 14154139, 12620927, 11873836, 11873485, 11873496, 11873857, 12870023, 12672368, 11870726]",12,13.486763617637603,2.0
ECECB081,"[11924556, 12561365, 11870899, 11871273, 11851921, 11871314, 11871281, 11871254, 11933229, 11933597, 12268006]",11,47.59822278770399,1.8333333333333335
ECECB061,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,27.985115107468257,2.0
ECECB065,"[11875839, 14115004, 11876221, 14114717, 11875859]",5,21.282804125638663,0.8333333333333333
ECECBA09,"[14096197, 11878232, 11879255, 11879002, 12249838, 11878709, 11878720, 13108680, 11878370, 11879862, 11878353, 12958330]",12,8.700277037391379,2.0
ECECB055,"[11877229, 12537586, 14209365, 11865130, 11878210, 12671927, 12892210, 11878529, 12608783, 14175007, 11878066, 12553076]",12,27.689873270811383,2.0
ECECB127,"[11866878, 13043004, 11881617, 11867104, 11878898, 12667217, 12626742, 11866827, 12749164, 11879511, 13713189, 11867153]",12,19.525599022339836,2.0
ECECBA09,"[14096197, 11878232, 11879255, 11879002, 12249838, 11878709, 11878720, 13108680, 11878370, 11879862, 11878353, 12958330]",12,6.402048682846382,2.0
ECECB082,"[11879395, 13653037, 14206128, 12140159, 12534757, 13969052, 11879457, 12202937, 12680263, 12793480, 12062576, 13357095]",12,29.06273918598469,2.0
ECECB404,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,31.523042692928147,2.0
ECECB560,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,26.329498749826556,2.0
ECECB403,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,41.54327388410441,2.0
ECECB413,"[11856992, 12873363, 13060036, 13504793, 11881978, 13664319, 11881728, 11881797, 12548022, 13239409, 14231675, 12129394]",12,20.46350397291551,2.0
ECECBA73,"[12876123, 11882330, 13043161, 12893684, 14048099, 12579181, 11882311, 12079555, 12297896, 11882170, 12127841, 13669801]",12,10.929656705462934,2.0
ECECBA45,"[11883803, 12116829, 11883473, 13212304, 11883907, 11883830, 12640324, 11883684, 12744131, 14015340]",10,7.021443780253523,1.6666666666666667
ECECB007,"[11902188, 12781519, 13659138, 14016780, 14126395, 14164867, 11902082, 13714740, 13883507, 14024892, 11885394, 11916370]",12,46.08771730088285,2.0
ECECBA18,"[11885755, 11887179, 12880821, 13773197, 11886098, 14011938, 11886299, 12554942, 11886699, 14218091, 11886499, 13939347]",12,32.15518254093717,2.0
ECECB128,"[11849236, 11886933, 11886833, 12223989, 12799729, 12174006, 11849407, 12891421, 12671328, 13933052, 11849296]",11,35.97028828488249,1.8333333333333335
ECECB466,"[11888520, 11888555, 13357851, 11888459, 14022455, 11888627, 13238203, 12727390, 11888818, 11888303, 12552753, 12640354]",12,10.655546630709267,2.0
ECECB012,"[11935275, 11935310, 12653994, 13242903, 13397197, 11894916, 12494455, 13442471, 13502433, 14051385, 11895068, 11869236]",12,59.96286531093162,2.0
ECECBA84,"[11870057, 11935275, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11895403, 11895515, 11896372, 12494455]",12,40.125765492893905,2.0
ECECB012,"[12296947, 11895616, 13439099, 11895586, 11894965, 11895507, 13850787, 11894767]",8,7.064941903392404,1.3333333333333333
ECECB012,"[11895755, 11895058, 13961459, 11894958, 11896756, 11894666, 12970107, 11894605]",8,13.40683974518743,1.3333333333333333
ECECBA84,"[11870057, 11935310, 12537600, 14162012, 11895403, 11895515, 11896372, 12652363, 12665973, 13971879, 11895304, 11895972]",12,50.67285676997923,2.0
ECECB013,"[11896773, 12519846, 11896572, 13059987, 12909752, 13438023, 12987570, 13503403, 11841912, 11896691, 12980480, 11897201]",12,18.812979631256546,2.0
ECECB233,"[11897453, 11897516, 13119319, 13663875, 11897609, 11808093, 11808256, 11808561, 12859376, 11897599, 12664903, 13021802]",12,60.731585091804305,2.0
ECECB436,"[11810131, 11898909, 11898913, 14137906, 13149941]",5,16.241266181586543,0.8333333333333333
ECECB192,"[12023725, 14061872, 11899988, 11900039, 13503374, 11900042, 11900077, 13709644, 11900029, 14177401, 14052473, 11884194]",12,71.46159869924004,2.0
ECECB586,"[11900581, 12680770, 13503167, 13535629, 12979111, 11900320, 11900545, 13504536, 11900333, 13441156, 11900499, 12208174]",12,33.03981657464092,2.0
ECECBA27,"[11900253, 13504613, 12080917, 13150276, 11900361, 12807661, 14120077, 11900475, 12075589, 13958893, 14019923, 14117385]",12,7.82476043795733,2.0
