Vendedor,Visitas,Total Visitas,Total Km,Total Horas
ECECB507,"[11935304, 12857190, 11826492, 11935273, 11935291, 11935292, 11822382, 11935294, 11935302, 12881048, 12615380, 11935284]",12,58.32504880282991,2.0
ECECB209,"[12857190, 11812867, 11935291, 11935292, 11935265, 12881048, 12739275, 11935274, 12910714, 12895476, 11935293, 11935314]",12,66.31823144405612,2.0
ECECB201,"[11935304, 11826492, 11935291, 11822382, 11935294, 11935302, 12615380, 12739275, 11935284, 13121219, 12613845, 12617969]",12,44.65172246466652,2.0
ECECB234,"[12857190, 11812867, 11935291, 11935292, 11935265, 12881048, 11935284, 12237252, 12910714, 12895476, 11935293, 11935314]",12,44.15061085151834,2.0
ECECB618,"[12442187, 11812637, 11835326]",3,0.17924042168413956,0.5
ECECB251,"[11935304, 11826492, 11822382, 11935294, 11935302, 12615380, 12739275, 11935284, 13121219, 12617969, 11836397, 11935290]",12,49.98745823108238,2.0
ECECB252,"[11935304, 11826492, 11822382, 11935294, 11935302, 12615380, 12739275, 11935284, 13121219, 12613845, 12617969, 11836397]",12,44.787589326641175,2.0
ECECB203,"[11935304, 11826492, 11935291, 11822382, 11935294, 11935302, 12615380, 12739275, 11935284, 11935287, 13121219, 12613845]",12,49.44356294576609,2.0
ECECBA55,"[11935265, 12895476, 11935293, 11935314, 11833954, 14203436, 13439683, 11824218, 12980808, 11821322, 12271547, 11817339]",12,53.143662031454504,2.0
ECECBA57,"[11838331, 13786535, 14196697, 13657723, 11838301, 13241289, 13714733]",7,12.579468781464861,1.1666666666666665
ECECB044,"[11839163, 13150136, 11842636, 11840260, 11840778, 12564653, 12489983, 11839893, 11839223, 11838501, 12207987, 12122855]",12,38.21276751291636,2.0
ECECB240,"[11822382, 12739275, 11935284, 11935274, 13121219, 12617969, 11836397, 11833954, 11935290, 14082873, 13022947, 14203436]",12,62.92127964326808,2.0
ECECB509,"[11935302, 12615380, 14082873, 13359117, 13022947, 11816018, 13061044, 11935295, 11935296, 13059933, 11936519, 13956020]",12,58.89153691203768,2.0
ECECB023,"[11858470, 11843614, 12872745, 11843394, 11843708, 11843329, 13927436, 13706343, 12986778, 12451742, 11859032, 14193276]",12,19.363034122668676,2.0
ECECB264,"[12545365, 11851333, 11845408, 13867109, 11846180, 13150135, 11845014, 14098241, 13705610, 14186118, 13505436, 12845448]",12,46.156310691421076,2.0
ECECBA65,"[12545365, 11851333, 11845408, 13867109, 11846180, 13150135, 11845014, 14098241, 13705610, 14186118, 13505436, 12845448]",12,24.02606570045813,2.0
ECECBA41,"[11845216, 11846548, 13042648, 14017315, 12132989, 13885937, 14190048, 13932548, 11845247, 11845581, 12494417]",11,44.07998578260042,1.8333333333333335
ECECB556,"[12545365, 11851333, 11845408, 13867109, 11846180, 13150135, 11845014, 14098241, 13705610, 14186118, 13505436, 12845448]",12,29.969744086304942,2.0
ECECBA02,"[12283499, 13713036, 13957548, 12621943, 12496929, 12979362, 11846726, 11887670, 11867167, 14120142, 12983692, 11882750]",12,50.34025576768588,2.0
ECECB066,"[13711316, 11924766, 11847503, 11924785, 11924696, 11868373, 12090942, 13242704, 13409087, 11924805]",10,26.48433608710056,1.6666666666666667
ECECB071,"[13042918, 14028059, 12156705, 12805606, 13708273, 13873332, 12462160, 13712261, 13873338, 12284154, 12857507, 12563165]",12,22.25756268877562,2.0
ECECB071,"[13042918, 14028059, 12156705, 12805606, 13708273, 13873332, 12462160, 13712261, 13873338, 12284154, 12857507, 12563165]",12,15.010474950118848,2.0
ECECB073,"[13042918, 14028059, 12156705, 12805606, 13708273, 13873332, 12462160, 13712261, 13873338, 12284154, 12857507, 12563165]",12,11.689661473733732,2.0
ECECB562,"[11849247, 11851995, 11848714, 11848188, 11849495, 14081391, 11848410, 11848441]",8,30.764586836373336,1.3333333333333333
ECECB040,"[11848533, 11848218, 11848370, 11853199, 13025535, 11886402, 12576710, 12613729, 11848341, 11853203]",10,10.652425143749475,1.6666666666666667
ECECB562,"[11848472, 12524505, 11848215, 11931830]",4,1.5249955633737535,0.6666666666666666
ECECB408,"[11848401, 11848653, 13961960, 13149991, 13926805, 11848754, 13784008, 11849053]",8,1.3765400899826032,1.3333333333333333
ECECB027,"[11883853, 11849361, 12565215, 13534170, 12289323, 13357893, 13438122, 11849402, 11902855, 11924865, 11849522, 12151612]",12,42.30718015609047,2.0
ECECBA14,"[12182015, 13535931, 13706661, 14080085, 11850516, 13714750, 11849765, 13442154, 13701577, 13437299, 12440262, 11850367]",12,14.0754937891909,2.0
ECECB401,"[11849761, 12287222, 11850064, 11849760, 14095550]",5,9.38256716515425,0.8333333333333333
ECECB055,"[11883112, 12986796, 11850007, 13701577, 11883010, 12796238, 11883126, 11883125, 11849988, 12232659, 12910898, 12968275]",12,62.97128713180793,2.0
ECECB402,"[14089678, 13437836, 13705172, 11850122, 13238462, 12521829, 12957733, 11850103, 13705553, 14183918, 11899557]",11,42.181987794545755,1.8333333333333335
ECECBA14,"[12182015, 13535931, 13706661, 14080085, 11850516, 13714750, 11849765, 13442154, 13701577, 13437299, 12440262, 11850367]",12,13.842560980411864,2.0
ECECBA95,"[12025271, 13658510, 12519572, 13360897, 12551788, 12984033, 12469766, 11850650, 13712701, 11852244, 13149689, 14201273]",12,25.869808221546148,2.0
ECECBA52,"[13241662, 13439599, 13924546, 11850742, 12295316, 12961925, 12575461, 13976911, 12295254, 13713856, 12295275, 13357417]",12,15.319977380927522,2.0
ECECB245,"[11875389, 12482818, 12873339, 12178413, 11852291, 11851050, 12651969, 12924388, 13435559, 13713556]",10,43.41840427803168,1.6666666666666667
ECECBA13,"[11852198, 12778847, 11873066, 11853238, 12170794, 11852396, 11852428, 11853021, 11852845, 12609191, 11853024, 13709060]",12,73.77973284475976,2.0
ECECB071,"[13042918, 14028059, 12156705, 12805606, 13708273, 13873332, 12462160, 13712261, 13873338, 12284154, 12857507, 12563165]",12,15.597911680651455,2.0
ECECB287,"[11856570, 11856045, 12838261, 12456387, 12864588, 12911856, 13360805, 12665907, 12620863, 12857100, 12538106, 11857187]",12,34.583818566741016,2.0
ECECB568,"[11855871, 12895715]",2,0.06765558578198923,0.3333333333333333
ECECB421,"[14027557, 11881748, 13536041, 13239409, 12433676, 11882379, 11882953, 12873363, 13060036, 12548022, 13961414, 12244164]",12,11.838258903444677,2.0
ECECB198,"[11856570, 11856045, 12838261, 12456387, 12864588, 12911856, 11857436, 13360805, 12620863, 12857100, 12538106, 11857187]",12,61.13645705281507,2.0
ECECB186,"[12131278, 13961948, 14134890, 13439522, 14171449, 14086740, 11856914, 13536890, 11854730, 13823356, 12489847, 11858723]",12,25.96460656804486,2.0
ECECB426,"[12131278, 13961948, 14134890, 13439522, 14171449, 14086740, 11856914, 13536890, 11854730, 13823356, 12489847, 11858723]",12,45.944126913453346,2.0
ECECB143,"[12750867, 12500199, 11861967, 12987601, 12611213, 12399144, 12293075, 11860624, 12175551, 13663745, 11862941, 11858749]",12,45.63565037593624,2.0
ECECB426,"[12674309, 11930337, 12749398, 11929923, 11929828, 12466056, 11929784, 11929795, 11860949, 13714759, 14035303, 12260864]",12,38.58689868975988,2.0
ECECB058,"[13440992, 11861073, 11861082, 14231390, 13441476]",5,1.8002433701632587,0.8333333333333333
ECECB448,"[11862213, 12750867, 12500199, 11861967, 11867530, 12987601, 12611213, 11867550, 11867664, 12293075, 12221414, 11860624]",12,46.58708191728181,2.0
ECECB607,"[11862213, 12750867, 12500199, 11861967, 12987601, 12611213, 12399144, 12293075, 11860624, 12175551, 13663745, 11862941]",12,60.478115300261926,2.0
ECECB259,"[12151124, 13503233, 11863316, 12433662, 11863009, 12141555, 12679528, 11862936, 11863437, 11863215, 12653304, 13061293]",12,17.42737169135243,2.0
ECECB313,"[12762830, 11865950, 12622946, 14176937, 11865609, 11864758, 13841594, 14146688, 12268182, 14153188, 11864912, 14193340]",12,26.169527221764696,2.0
ECECB127,"[11878898, 11878539, 11867153, 11867104, 11881617, 13043004, 11866827, 12626742, 12749164, 11878927, 11879511, 11866878]",12,13.836094444000198,2.0
ECECBA01,"[12283499, 13713036, 13957548, 12621943, 12496929, 12979362, 11846726, 11867167, 12983692, 11846756, 11867239, 12627511]",12,55.41246137503208,2.0
ECECB062,"[11867969, 11867330, 12775668, 13292416, 13986897, 12726305, 12141567, 14177940, 12656194, 12773240, 13081338, 12451584]",12,19.735558921820193,2.0
ECECB436,"[11869028, 12657920, 13982160, 11868949]",4,2.580003669054448,0.6666666666666666
ECECB278,"[11935310, 13781198, 11869915, 11896063, 11896072, 12537600, 13714993, 13502599, 11896212, 13932519, 13709361, 12653994]",12,49.91687967165282,2.0
ECECB087,"[12542331, 12566545, 11966208, 11871341, 11933713, 11871471, 12893505, 11872386, 11872409, 13996234, 12891401, 13360286]",12,62.02705228578461,2.0
ECECB011,"[11872030, 12575411, 14067009, 11872034, 13241471, 11872002]",6,1.5464439975701274,0.9999999999999999
ECECB081,"[12566545, 11966208, 11871341, 11933713, 11871471, 11872386, 13996234, 12891401, 13360286, 14143115, 11870367, 14232384]",12,28.42942962009371,2.0
ECECB071,"[13042918, 14028059, 12156705, 12805606, 13708273, 13873332, 12462160, 13712261, 13873338, 12284154, 12857507, 12563165]",12,26.467155054919672,2.0
ECECB023,"[11874997, 13438758, 11875076]",3,12.947018628001391,0.5
ECECB569,"[11843359, 12986795, 12660477, 12845188, 11875076, 11875304]",6,31.52486222179786,0.9999999999999999
ECECB599,"[11866509, 12128762, 12776527, 13785095, 12896922, 13357563, 11875819, 13060143, 13933014]",9,44.1025175084099,1.5
ECECB318,"[11875964, 11875991, 12199183, 13706587, 13205368, 11872976, 12913062, 14220752, 13240806, 13242046, 11875990, 11875984]",12,20.115497763463907,2.0
ECECB318,"[12902789, 11876000, 12606656, 12459264, 12634804, 12813908, 12408861, 13707434, 13214461, 11876002, 13712070, 12106912]",12,71.09596543582457,2.0
ECECB061,"[11847609, 11838340, 12525620, 11876172, 11875462, 13935021, 11876251, 11875466, 14038333, 13993041, 12173889, 11876241]",12,25.928259493470243,2.0
ECECB055,"[11851694, 11878022, 11865130, 11877229, 12608783, 11987013, 11878210, 12892210, 12553076, 14114369, 11878529, 14066831]",12,26.885529156234192,2.0
ECECB403,"[11880708, 11880359, 11879930, 12745818, 11881405, 11880527, 12129002, 12789406, 13442028, 12632567, 11880697, 12543428]",12,23.602875552639645,2.0
ECECBA95,"[11852083, 11879096, 13435808, 12447793, 11879110, 12571595]",6,11.937768031963484,0.9999999999999999
ECECB124,"[11881464, 12962188, 13357095, 13438213, 12968610, 14206128, 11873998, 13962018, 11880871, 12742061, 13797141, 12863498]",12,24.036568636726496,2.0
ECECBA16,"[12859628, 11878857, 11879652, 11878641, 11879433, 13442112, 13658315, 12912745, 12282197, 12181344, 11879531, 11878500]",12,43.1779536806687,2.0
ECECB295,"[11880252, 12504477, 11875623, 11880125, 12716597, 11815020, 12495148, 11880212, 11872182, 11864532, 11880513, 12640298]",12,42.10612559081415,2.0
ECECB406,"[11880708, 11880359, 11879930, 12745818, 11881405, 11880527, 12129002, 12789406, 13442028, 12632567, 11880697, 12543428]",12,22.108460707132632,2.0
ECECB403,"[11880708, 11880359, 11879930, 12745818, 11881405, 11880527, 12129002, 12789406, 13442028, 12632567, 11880697, 12543428]",12,24.060154162195968,2.0
ECECB395,"[11855582, 13536768, 14123346, 11881927]",4,12.039141706057096,0.6666666666666666
ECECBA90,"[11882023, 11882090, 14020615]",3,6.192370887816621,0.5
ECECBA02,"[12530914, 11808191, 12402353, 11882611, 11808073, 12080740, 13120174, 11808550, 13241036, 13656928, 14030024, 13505498]",12,43.26986176486306,2.0
ECECBA02,"[12530914, 11808191, 11831730, 12402353, 11882611, 11808073, 13985803, 11831743, 13120174, 11808550, 13241036, 13656928]",12,61.216711081031384,2.0
ECECB601,"[11883112, 12986796, 13442344, 11850007, 11883010, 11883126, 11883125, 11883430, 11850035, 12232659, 11850226, 12910898]",12,30.028632414892062,2.0
ECECB055,"[11883112, 12986796, 13442344, 11850007, 11883010, 11883126, 11883125, 11883430, 12232659, 11850226, 12910898]",11,23.484189640288754,1.8333333333333335
ECECB060,"[11883112, 12986796, 12182015, 13442344, 11850516, 11850007, 13437299, 11883010, 12440262, 13502942, 12899773, 11849644]",12,66.09936504363701,2.0
ECECB601,"[12979063, 11883385, 12207970, 13710635]",4,3.611822867886384,0.6666666666666666
ECECB415,"[11885163, 14056386, 12664201, 14056385, 13988971, 12142836, 11884635, 12733381, 11884898, 11884620, 11884666, 14019183]",12,11.951380800257375,2.0
ECECB415,"[11885163, 14056386, 12664201, 14056385, 13988971, 12142836, 11884635, 12733381, 11884898, 11884620, 11884666, 14019183]",12,11.637076034891429,2.0
ECECB099,"[12542331, 12893505, 11872409, 11885739, 12987499, 12613667, 11885737, 14191921, 11885306, 11965436, 12911385, 11871052]",12,15.87973736253932,2.0
ECECB099,"[12542331, 12893505, 11872409, 11885739, 12987499, 12613667, 11885737, 14191921, 11885306, 11965436, 12911385, 11871052]",12,20.413671595723724,2.0
ECECBA91,"[12456387, 12665907, 12857100, 11857179, 11854265, 14174724, 12911507, 13205879, 11828910, 11886886, 11857028, 13659443]",12,63.90619233057925,2.0
ECECBA91,"[12456387, 12665907, 12857100, 11857179, 11854265, 14174724, 12911507, 13205879, 11828910, 11886886, 11857028, 11829188]",12,65.03354922557403,2.0
ECECBA01,"[11887742, 11887603, 11887709]",3,0.2899645132890828,0.5
ECECBA20,"[11887920, 11887958, 13662912, 11900971]",4,1.000471532234375,0.6666666666666666
