COUNTRY_NAME,POC,Vendedor,Frequência_de_Visita,Dia_da_Visita,Semana_da_Visita,AVG_LATITUDE,AVG_LONGITUDE,Número_de_Compras,Faturamento_Mensal_USD,Faturamento_Mensal_USD_(formatado),Visita_Semanal,Semana_1,Semana_2,Semana_3,Semana_4,Dia_da_Semana,Quartil_Faturamento
EC,12616290,ECECB263,1,5,3.0,-1.0350226,-77.6667599,12,10458.07,"$10,458.07",0.25,0,0,1,0,qui,Q4
EC,12616642,ECECB395,4,2,CMPL,0.00953526,-79.39361934,12,3489.01,"$3,489.01",1.0,0,0,0,0,seg,Q3
EC,12622945,ECECB582,1,5,1.0,-2.3274481,-79.3982633,10,7390.84,"$7,390.84",0.25,1,0,0,0,qui,Q4
EC,12650060,ECECB613,2,4,1.0,-1.0377865,-80.4846696,7,17255.91,"$17,255.91",0.5,1,0,0,0,qua,Q4
EC,12654801,ECECB584,1,5,1.0,-1.8336168,-79.682553,9,1955.18,"$1,955.18",0.25,1,0,0,0,qui,Q1
EC,12667337,ECECB603,2,5,1.0,-0.9868438,-77.828654,12,2175.97,"$2,175.97",0.5,1,0,0,0,qui,Q1
EC,12669105,ECECB262,2,3,1.0,-0.88828695,-77.7621518,6,2374.5,"$2,374.50",0.5,1,0,0,0,ter,Q1
EC,12678129,ECECBA43,2,5,1.0,-1.25968385,-80.5830189,4,2273.96,"$2,273.96",0.5,1,0,0,0,qui,Q1
EC,12678273,ECECBA71,1,5,4.0,-0.2510198,-79.4869871,3,2087.3,"$2,087.30",0.25,0,0,0,1,qui,Q1
EC,12682219,ECECB297,4,6,CMPL,-1.9968286,-78.965638125,11,3783.2,"$3,783.20",1.0,0,0,0,0,sex,Q3
EC,12683433,ECECB422,2,4,1.0,-0.2591589,-79.1795666,17,2799.52,"$2,799.52",0.5,1,0,0,0,qua,Q2
EC,12683453,ECECB579,1,2,4.0,-2.1173578,-79.5922613,1,4185.0,"$4,185.00",0.25,0,0,0,1,seg,Q3
EC,12712346,ECECB036,4,7,CMPL,-2.22704435,-80.904119525,10,3850.2,"$3,850.20",1.0,0,0,0,0,sab,Q3
EC,12721569,ECECB059,2,5,1.0,-0.25824043333,-79.21087146667,9,4538.88,"$4,538.88",0.5,1,0,0,0,qui,Q3
EC,12726305,ECECB067,2,7,1.0,0.0812722,-76.88562273333,8,18287.88,"$18,287.88",0.5,1,0,0,0,sab,Q4
EC,12729672,ECECBA43,2,5,1.0,-1.1524495,-80.62450845,7,2186.89,"$2,186.89",0.5,1,0,0,0,qui,Q1
EC,12731130,ECECB428,4,7,CMPL,-0.667824825,-80.047549825,8,33148.46,"$33,148.46",1.0,0,0,0,0,sab,Q4
EC,12733780,ECECB426,2,2,2.0,0.99394755,-79.55858025,9,2033.38,"$2,033.38",0.5,0,1,0,0,seg,Q1
EC,12733836,ECECB588,2,5,2.0,-1.0326442,-78.5867575,7,3843.36,"$3,843.36",0.5,0,1,0,0,qui,Q3
EC,12749164,ECECB127,2,5,1.0,-0.93970426667,-79.22218576667,9,3536.39,"$3,536.39",0.5,1,0,0,0,qui,Q3
EC,12759072,ECECBA94,2,3,2.0,-3.78438145,-79.91122765,8,3188.79,"$3,188.79",0.5,0,1,0,0,ter,Q2
EC,12761012,ECECBA56,2,5,1.0,-3.05002606667,-78.00643833333,4,3183.18,"$3,183.18",0.5,1,0,0,0,qui,Q2
EC,12762830,ECECB055,4,4,CMPL,0.355379525,-78.13861745,9,162173.77,"$162,173.77",1.0,0,0,0,0,qua,Q4
EC,12778810,ECECB298,4,3,CMPL,-2.162060075,-79.432972325,7,3179.66,"$3,179.66",1.0,0,0,0,0,ter,Q2
EC,12781684,ECECB317,2,6,1.0,0.05915383333,-76.8745483,20,2739.4,"$2,739.40",0.5,1,0,0,0,sex,Q2
EC,12782288,ECECB203,2,6,1.0,-2.20797203333,-79.8900291,7,3082.1,"$3,082.10",0.5,1,0,0,0,sex,Q2
EC,12801076,ECECB276,2,4,1.0,-2.74142955,-78.8501694,2,9958.83,"$9,958.83",0.5,1,0,0,0,qua,Q4
EC,12801100,ECECB073,4,5,CMPL,-1.0003257,-77.815027475,2,3581.71,"$3,581.71",1.0,0,0,0,0,qui,Q3
EC,12842660,ECECB282,4,5,CMPL,-3.28366595,-79.3263809,4,20304.96,"$20,304.96",1.0,0,0,0,0,qui,Q4
EC,12847951,ECECB067,4,2,CMPL,-0.190655375,-76.639251225,11,77764.89,"$77,764.89",1.0,0,0,0,0,seg,Q4
EC,12859619,ECECBA27,1,6,1.0,-2.3842036,-79.6280915,7,5234.68,"$5,234.68",0.25,1,0,0,0,sex,Q3
EC,12867152,ECECBA54,2,3,2.0,-1.73200665,-78.5970602,12,1955.85,"$1,955.85",0.5,0,1,0,0,ter,Q1
EC,12870024,ECECBA57,2,2,2.0,0.43789465,-79.423526,10,2447.91,"$2,447.91",0.5,0,1,0,0,seg,Q2
EC,12872710,ECECB017,2,3,1.0,-0.13423485,-78.3411378,4,3517.85,"$3,517.85",0.5,1,0,0,0,ter,Q3
EC,12872981,ECECB334,4,4,CMPL,-0.40044915,-78.369494025,8,2704.2,"$2,704.20",1.0,0,0,0,0,qua,Q2
EC,12880981,ECECBA38,2,6,2.0,-1.16617045,-79.74139785,11,2749.59,"$2,749.59",0.5,0,1,0,0,sex,Q2
EC,12889032,ECECB597,1,4,3.0,0.093305,-76.8825433,20,4518.08,"$4,518.08",0.25,0,0,1,0,qua,Q3
EC,12889104,ECECB055,4,2,CMPL,0.597659025,-77.835484725,8,7335.11,"$7,335.11",1.0,0,0,0,0,seg,Q4
EC,12891532,ECECBA07,1,6,1.0,-2.9958401,-79.7905919,2,3537.98,"$3,537.98",0.25,1,0,0,0,sex,Q3
EC,12895438,ECECB192,1,7,1.0,-1.5634091,-79.749054,3,4084.65,"$4,084.65",0.25,1,0,0,0,sab,Q3
EC,12895931,ECECB260,2,4,2.0,-1.65567686667,-78.69597193333,13,4233.53,"$4,233.53",0.5,0,1,0,0,qua,Q3
EC,12897944,ECECBA23,2,6,2.0,-0.9399928,-78.60313435,13,2100.78,"$2,100.78",0.5,0,1,0,0,sex,Q1
EC,12899756,ECECB189,4,4,CMPL,-0.28128434,-79.2006239,10,2368.1,"$2,368.10",1.0,0,0,0,0,qua,Q1
EC,12899773,ECECBA14,2,4,1.0,0.0343549,-78.14449946667,9,4016.0,"$4,016.00",0.5,1,0,0,0,qua,Q3
EC,12901920,ECECB072,2,5,2.0,-1.664502,-78.65943255,2,2082.63,"$2,082.63",0.5,0,1,0,0,qui,Q1
EC,12909394,ECECB599,4,2,CMPL,-0.43576335,-76.996206325,6,2500.39,"$2,500.39",1.0,0,0,0,0,seg,Q2
EC,12909633,ECECB111,2,4,1.0,-1.64892655,-78.642411,9,2032.98,"$2,032.98",0.5,1,0,0,0,qua,Q1
EC,12910898,ECECB088,2,7,2.0,0.0434193,-78.1896581,7,2178.99,"$2,178.99",0.5,0,1,0,0,sab,Q1
EC,12911750,ECECBA67,4,3,CMPL,-2.63398815,-80.390204275,8,6844.87,"$6,844.87",1.0,0,0,0,0,ter,Q4
EC,12912465,ECECBA56,4,2,CMPL,-2.96952945,-78.434229275,12,2278.15,"$2,278.15",1.0,0,0,0,0,seg,Q1
EC,12920978,ECECBA02,2,3,2.0,-1.78590583333,-79.91083016667,11,8032.24,"$8,032.24",0.5,0,1,0,0,ter,Q4
EC,12933883,ECECBA65,4,6,CMPL,-4.0124367,-78.885987425,5,4618.18,"$4,618.18",1.0,0,0,0,0,sex,Q3
EC,12957503,ECECB094,2,5,1.0,-1.5081908,-78.0564264,7,3183.51,"$3,183.51",0.5,1,0,0,0,qui,Q2
EC,12958330,ECECBA09,4,6,CMPL,-2.674834025,-79.6174971,6,9987.43,"$9,987.43",1.0,0,0,0,0,sex,Q4
EC,12959283,ECECB413,2,4,1.0,0.1354134,-79.40234186667,12,3944.04,"$3,944.04",0.5,1,0,0,0,qua,Q3
EC,12960338,ECECBA97,2,4,2.0,1.0879442,-78.99349266667,10,10203.7,"$10,203.70",0.5,0,1,0,0,qua,Q4
EC,12961703,ECECB209,4,2,CMPL,-2.16388645,-79.84391795,3,10134.14,"$10,134.14",1.0,0,0,0,0,seg,Q4
EC,12962188,ECECB073,4,7,CMPL,-1.477577625,-78.000113025,13,64512.56,"$64,512.56",1.0,0,0,0,0,sab,Q4
EC,12966220,ECECBA30,2,4,2.0,-2.13230995,-79.6093434,15,2418.26,"$2,418.26",0.5,0,1,0,0,qua,Q1
EC,12966292,ECECB510,2,4,1.0,-2.248227,-79.9081696,4,2218.81,"$2,218.81",0.5,1,0,0,0,qua,Q1
EC,12968787,ECECB584,4,4,CMPL,-1.832358975,-79.607261775,7,2651.67,"$2,651.67",1.0,0,0,0,0,qua,Q2
EC,12968795,ECECB505,2,4,2.0,-2.12439096667,-79.89751813333,5,8233.9,"$8,233.90",0.5,0,1,0,0,qua,Q4
EC,12968959,ECECB185,2,6,1.0,-2.88295325,-78.9949696,9,2370.91,"$2,370.91",0.5,1,0,0,0,sex,Q1
EC,12978588,ECECBA45,4,2,CMPL,-1.62552115,-80.5604305,17,2783.06,"$2,783.06",1.0,0,0,0,0,seg,Q2
EC,12979063,ECECB601,1,4,3.0,0.0422888,-78.3460087,10,5289.46,"$5,289.46",0.25,0,0,1,0,qua,Q3
EC,12979211,ECECB219,4,3,CMPL,-2.12050515,-79.98874305,8,2040.07,"$2,040.07",1.0,0,0,0,0,ter,Q1
EC,12979794,ECECBA75,4,2,CMPL,-0.02407228,-79.83781834,6,2372.56,"$2,372.56",1.0,0,0,0,0,seg,Q1
EC,12980459,ECECB507,2,5,1.0,-2.18190855,-79.87898575,11,4455.8,"$4,455.80",0.5,1,0,0,0,qui,Q3
EC,12983366,ECECB252,4,2,CMPL,-2.2088699,-79.9279484,6,3178.13,"$3,178.13",1.0,0,0,0,0,seg,Q2
EC,12986418,ECECBA23,2,4,2.0,-0.93702533333,-78.6041974,12,2517.75,"$2,517.75",0.5,0,1,0,0,qua,Q2
EC,12986796,ECECB055,4,6,CMPL,0.047278125,-78.224545975,17,41939.37,"$41,939.37",1.0,0,0,0,0,sex,Q4
EC,12987570,ECECB193,2,2,1.0,-1.8308463,-79.81052943333,2,2214.02,"$2,214.02",0.5,1,0,0,0,seg,Q1
EC,13042096,ECECB308,4,2,CMPL,-2.21271396667,-79.9166577,11,6836.07,"$6,836.07",1.0,0,0,0,0,seg,Q4
